total_cost,holding_cost,expedite_cost,lost_sales_cost
94579.0295475708,94579.0295475708,0.0,0.0
110364.66932084739,110364.66932084739,0.0,0.0
461189.9141187851,145384.9192713758,315804.9948474093,0.0
436735.3971902048,164125.85665708658,262447.06696480926,10162.473568308955
194716.87619608006,109024.91035245224,0.0,85691.96584362783
93342.99062097429,93342.99062097429,0.0,0.0
74848.68787466141,74848.68787466141,0.0,0.0
95015.85621474954,95015.85621474954,0.0,0.0
94126.92599986207,94126.92599986207,0.0,0.0
141446.18983387304,94078.14558998148,0.0,47368.044243891556
620670.6137161425,151794.7475080574,468875.86620808515,0.0
125841.91899781971,125841.91899781971,0.0,0.0
97943.10787739836,97943.10787739836,0.0,0.0
96949.61771093817,96949.61771093817,0.0,0.0
105565.51539184344,105565.51539184344,0.0,0.0
109519.93535641598,109519.93535641598,0.0,0.0
341512.00132108864,128766.05978231467,0.0,212745.94153877397
212785.9599509557,87427.83627225761,0.0,125358.12367869807
105665.35533342828,105665.35533342828,0.0,0.0
110559.27340101126,110559.27340101126,0.0,0.0
249844.015151457,87988.25690807393,161855.75824338305,0.0
503729.20046535786,146867.60813800577,216290.26001515033,140571.33231220173
114713.49709481881,114713.49709481881,0.0,0.0
362659.2478167822,107398.72384392435,220651.4146936831,34609.109279174794
101811.1810642276,101811.1810642276,0.0,0.0
89468.69550845693,89468.69550845693,0.0,0.0
120159.02484793111,120159.02484793111,0.0,0.0
785503.7820183631,172809.88982249386,268974.9508982428,343718.9412976265
347794.4862198838,122776.60384816729,225017.8823717165,0.0
371751.8598945715,134517.9472175432,237233.9126770283,0.0
369474.5268094353,137561.77537523277,231912.7514342025,0.0
89367.80896938601,89367.80896938601,0.0,0.0
119344.44306298898,119344.44306298898,0.0,0.0
71675.42829197925,71675.42829197925,0.0,0.0
119413.06172069596,119413.06172069596,0.0,0.0
359874.44373592845,112869.50015504948,247004.943580879,0.0
204303.19160583813,115769.91722713824,0.0,88533.2743786999
160620.62634437758,87816.88728377831,0.0,72803.73906059926
446388.5824831112,151346.67577443825,295041.90670867293,0.0
104376.10857356734,104376.10857356734,0.0,0.0
263355.3862717181,88636.31513724741,174719.0711344707,0.0
114610.54686686781,114610.54686686781,0.0,0.0
86693.89852755904,86693.89852755904,0.0,0.0
469210.22774036374,145359.40831288035,245984.08309165397,77866.73633582944
524004.7546365327,144041.03135626196,240088.4223046767,139875.30097559403
83214.85159462332,83214.85159462332,0.0,0.0
96909.74258877133,96909.74258877133,0.0,0.0
453352.1125091645,106268.75792152234,347083.3545876422,0.0
302345.3337029003,120178.48115954763,0.0,182166.85254335264
504970.2370945392,114740.46537219812,256654.380208723,133575.39151361803
96537.4559892332,96537.4559892332,0.0,0.0
311567.23274661665,107811.97533158441,203755.25741503222,0.0
90626.62593195218,90626.62593195218,0.0,0.0
94931.3178201015,94931.3178201015,0.0,0.0
90108.97335476628,90108.97335476628,0.0,0.0
111347.1491382386,88309.32757162346,0.0,23037.821566615145
114099.5326181485,114099.5326181485,0.0,0.0
372535.4593989061,113115.01515705045,0.0,259420.44424185564
772245.8601195985,186820.06262431756,585425.7974952809,0.0
640336.0996241985,172214.5191491864,468121.5804750121,0.0
506108.54182814376,119813.37874280439,306990.2633944349,79304.89969090448
117864.3237343812,117864.3237343812,0.0,0.0
101728.33252725637,101728.33252725637,0.0,0.0
122919.60646901731,122919.60646901731,0.0,0.0
399673.17645078956,133953.06236930372,0.0,265720.11408148584
388200.16684818733,130616.29376688896,257583.8730812984,0.0
94070.76539819401,94070.76539819401,0.0,0.0
79949.76610157438,79949.76610157438,0.0,0.0
102268.88505799866,102268.88505799866,0.0,0.0
773240.5693405892,180816.6727207136,592423.8966198757,0.0
106082.29538549337,106082.29538549337,0.0,0.0
1017000.9225291703,186352.2018700969,830648.7206590733,0.0
384190.91114773054,123181.597584026,261009.31356370455,0.0
107669.3981950097,107669.3981950097,0.0,0.0
112466.75226135373,112466.75226135373,0.0,0.0
288886.4925467288,103086.03513356645,185800.45741316234,0.0
338670.1486913869,102815.89324067655,235854.2554507104,0.0
99085.92559249021,99085.92559249021,0.0,0.0
131471.50567694238,131471.50567694238,0.0,0.0
464699.13641645736,158925.98995757572,305773.1464588816,0.0
109082.03978900106,109082.03978900106,0.0,0.0
117300.379067854,117300.379067854,0.0,0.0
502737.7147901686,114934.13871690296,204086.90329524985,183716.67277801578
78655.02086314595,78655.02086314595,0.0,0.0
99300.31188581303,99300.31188581303,0.0,0.0
304064.7910868635,112613.57648458131,191451.21460228218,0.0
252786.1545636765,105788.35740521201,0.0,146997.7971584645
397732.37221393286,131446.837812557,237641.94162878563,28643.592772590204
401541.619072259,143712.19134952355,238254.55404086894,19574.873681866484
93107.79435580202,93107.79435580202,0.0,0.0
111216.6280738044,111216.6280738044,0.0,0.0
130628.99790948156,130628.99790948156,0.0,0.0
105655.01221662696,105655.01221662696,0.0,0.0
335320.05393000675,113515.35800773393,221804.69592227283,0.0
112714.68590306718,112714.68590306718,0.0,0.0
245610.10660473641,78453.85767826436,167156.24892647204,0.0
93469.13764824708,93469.13764824708,0.0,0.0
105201.58653225967,105201.58653225967,0.0,0.0
403962.55587267794,127389.73718227228,276572.81869040563,0.0
465951.23848392616,120271.47809778551,289388.7841315797,56290.97625456096
96246.47312084398,96246.47312084398,0.0,0.0
110331.68369408997,110331.68369408997,0.0,0.0
89827.91005883845,89827.91005883845,0.0,0.0
446486.4130211416,156719.70028773625,254933.9838641738,34832.728869231614
344717.0289019264,115410.66090829494,229306.3679936315,0.0
382399.2986632332,125532.90562081958,256866.39304241358,0.0
128058.20283389142,128058.20283389142,0.0,0.0
469714.6800895162,116270.40841811636,274980.736237714,78463.53543368587
133461.4952709077,133461.4952709077,0.0,0.0
679577.0402613303,165442.21195085393,514134.82831047644,0.0
89345.70157211633,89345.70157211633,0.0,0.0
80431.75450571695,80431.75450571695,0.0,0.0
434725.907328766,160452.18609619793,274273.7212325681,0.0
438902.24578046123,142859.9643526334,288743.9701491627,7298.311278665176
359115.14828548307,119332.61359503532,239782.53469044773,0.0
303210.89143810666,107235.38764793261,0.0,195975.50379017403
369187.16366269847,105963.76378326616,263223.39987943234,0.0
118666.98629752241,118666.98629752241,0.0,0.0
112787.95686480986,112787.95686480986,0.0,0.0
324857.45789883187,105981.86393882682,218875.59396000506,0.0
91859.14823370063,91859.14823370063,0.0,0.0
121436.2053153583,92685.7301127579,0.0,28750.47520260039
137931.6298784844,93047.11185581044,0.0,44884.51802267397
85756.4403676876,65463.03330171701,0.0,20293.40706597058
347078.6078488343,91667.22595950888,255155.71476954894,255.6671197764942
135760.93192286306,135760.93192286306,0.0,0.0
87890.50845066435,87890.50845066435,0.0,0.0
101630.31891446873,101630.31891446873,0.0,0.0
623773.9294275374,194470.67960745265,0.0,429303.2498200847
99509.53009645392,99509.53009645392,0.0,0.0
587684.2580003963,123289.31528306656,464394.9427173298,0.0
384467.51708228514,125129.63328621062,0.0,259337.8837960745
102149.74795682062,97748.46704130957,0.0,4401.280915511052
105726.43545490367,105726.43545490367,0.0,0.0
676259.3500862718,172503.85089646748,503755.4991898043,0.0
97928.44060604415,97928.44060604415,0.0,0.0
743594.7322250123,196443.48545483995,547151.2467701723,0.0
102252.38858260534,102252.38858260534,0.0,0.0
98530.9738480125,98530.9738480125,0.0,0.0
338626.89605817274,103006.75106275005,235620.14499542268,0.0
90601.46327649735,90601.46327649735,0.0,0.0
83190.50994083307,83190.50994083307,0.0,0.0
358958.25195758644,116202.43576502948,0.0,242755.81619255696
90156.29744242194,90156.29744242194,0.0,0.0
74018.69350659149,74018.69350659149,0.0,0.0
415599.62123812595,137994.36639423497,277605.254843891,0.0
103593.80375307775,103593.80375307775,0.0,0.0
88598.98904693642,88598.98904693642,0.0,0.0
530074.1155046191,123639.0958850083,217236.79666282132,189198.22295678948
82117.22751596486,82117.22751596486,0.0,0.0
94516.25310015115,94516.25310015115,0.0,0.0
118294.20679479692,118294.20679479692,0.0,0.0
190173.51102916384,109888.04479550177,0.0,80285.46623366208
467994.51807737676,137721.60027586497,330272.91780151176,0.0
132947.32028056204,132947.32028056204,0.0,0.0
86831.97179948057,86831.97179948057,0.0,0.0
401187.93281193194,139229.43769115553,261958.49512077644,0.0
99440.9489215323,99440.9489215323,0.0,0.0
486854.4522915292,144200.2143506626,268128.34335756756,74525.89458329906
221890.54010339675,113399.88718794846,0.0,108490.65291544827
101076.32203660283,101076.32203660283,0.0,0.0
211498.04621020367,111990.50794767933,0.0,99507.53826252434
285252.1788862957,101067.83164628303,184184.3472400127,0.0
90375.78824838744,90375.78824838744,0.0,0.0
123687.53560684707,123687.53560684707,0.0,0.0
376899.72701544117,140647.68914543802,236252.03787000314,0.0
320927.02376190276,115256.49301101007,205670.5307508927,0.0
489225.77062927955,145897.53466180034,343328.2359674792,0.0
89322.68398679128,89322.68398679128,0.0,0.0
109891.98495542465,109891.98495542465,0.0,0.0
480290.8342457784,133478.21904219346,346812.61520358495,0.0
84698.93820482657,84698.93820482657,0.0,0.0
91308.37919973978,91308.37919973978,0.0,0.0
73651.94474143613,73651.94474143613,0.0,0.0
89975.37866287978,89975.37866287978,0.0,0.0
358212.2792109042,113476.77598233457,228905.86851880644,15829.634709763144
120370.31416520182,120370.31416520182,0.0,0.0
91945.5700555296,91945.5700555296,0.0,0.0
108339.183740767,108339.183740767,0.0,0.0
334807.7953576647,93263.19639826306,241544.59895940166,0.0
444046.655952021,157694.70870235242,260454.6662361621,25897.28101350649
140248.00291310946,97189.93144391188,0.0,43058.07146919758
425089.87664989644,142680.40847485862,282409.4681750378,0.0
85645.33563854931,85645.33563854931,0.0,0.0
437530.07196619385,164580.2826981568,272949.789268037,0.0
342864.2802296807,119122.78891718936,223741.49131249136,0.0
294582.2371149014,108496.49039416129,186085.7467207401,0.0
92243.68118827963,92243.68118827963,0.0,0.0
393651.7306204874,124265.1211270353,269386.6094934521,0.0
153546.837668779,116954.08895647846,0.0,36592.74871230052
81833.85508980039,81833.85508980039,0.0,0.0
93812.20356183483,93812.20356183483,0.0,0.0
123959.12989869934,98333.85770436008,0.0,25625.272194339253
113697.63814514098,113697.63814514098,0.0,0.0
326462.31773887476,108764.51659556222,217697.80114331254,0.0
923557.5949478567,161423.46482545714,260278.84550946322,501855.2846129364
121407.68437956332,121407.68437956332,0.0,0.0
324127.7082954064,129109.38920562234,195018.31908978408,0.0
926315.2361577818,209891.7381529081,269788.9574693365,446634.5405355372
205386.9427764123,103346.61361446384,0.0,102040.32916194845
666148.1650003351,157467.38908041257,0.0,508680.7759199225
462078.0129403871,152450.9888678261,248582.8976617136,61044.12641084742
93953.45600923071,93953.45600923071,0.0,0.0
94841.4762253373,94841.4762253373,0.0,0.0
301691.9016821963,124353.63239417665,0.0,177338.26928801968
104979.14795214092,104979.14795214092,0.0,0.0
407570.66647650546,142349.79471656118,265220.87175994425,0.0
122836.66324058211,122836.66324058211,0.0,0.0
85836.05224418499,85836.05224418499,0.0,0.0
264097.1262999292,102730.33620232403,161366.79009760518,0.0
104547.46011485689,100777.71315624256,0.0,3769.7469586143256
95227.15876621695,95227.15876621695,0.0,0.0
474129.04458177614,174124.8273464497,300004.2172353264,0.0
96584.67576333319,96584.67576333319,0.0,0.0
104450.66017424584,104450.66017424584,0.0,0.0
99737.26684528319,99737.26684528319,0.0,0.0
98240.19065756252,98240.19065756252,0.0,0.0
594077.7623755592,147233.57391471326,446844.18846084597,0.0
108113.31051139798,108113.31051139798,0.0,0.0
109914.45196737557,109914.45196737557,0.0,0.0
433965.54379312746,117957.97268572192,316007.5711074055,0.0
327602.67542609124,129825.01241040851,197777.66301568272,0.0
102988.45448889799,102988.45448889799,0.0,0.0
461740.18892008404,118838.69800106072,224798.8201310584,118102.67078796496
445639.20249061316,156827.10787430557,288812.0946163076,0.0
107600.73740771011,107600.73740771011,0.0,0.0
107359.9121546403,107359.9121546403,0.0,0.0
645566.7199315644,180026.74740717132,465539.97252439306,0.0
289568.6741571876,116173.87969624177,173394.79446094582,0.0
120123.49087112772,84260.21535968134,0.0,35863.27551144637
91680.19244464852,91680.19244464852,0.0,0.0
82652.77347410776,82652.77347410776,0.0,0.0
350001.0416282192,127598.20512144174,222402.83650677744,0.0
88576.78239115834,88576.78239115834,0.0,0.0
65596.25846426655,65596.25846426655,0.0,0.0
93717.10466591625,93717.10466591625,0.0,0.0
215368.55750708096,103078.01530762285,0.0,112290.5421994581
813452.5672862908,211649.2895156611,601803.2777706297,0.0
80849.7974649399,80849.7974649399,0.0,0.0
592494.1779520175,161475.27150752716,431018.90644449036,0.0
105144.9130293094,105144.9130293094,0.0,0.0
375628.13489500736,109402.75809371754,266225.3768012898,0.0
478346.58873948583,166488.24248680685,311858.34625267895,0.0
305142.6767247112,95040.04119285414,210102.6355318571,0.0
88898.71025469173,88898.71025469173,0.0,0.0
589102.3621339898,113626.00747999434,475476.3546539955,0.0
95395.71767020317,95395.71767020317,0.0,0.0
384568.0401571706,127147.19766094143,257420.84249622922,0.0
686077.6552316303,132730.8651199903,553346.79011164,0.0
123672.02249331951,123672.02249331951,0.0,0.0
336548.8817247759,146333.50220218438,0.0,190215.37952259154
440214.5791100764,140055.37323887923,300159.2058711972,0.0
236120.77601514597,113978.60992199424,0.0,122142.16609315173
474663.92471938743,122408.79743854217,237296.38788459258,114958.73939625268
338457.9874556051,125180.02984910882,213277.9576064963,0.0
86320.70738366948,86320.70738366948,0.0,0.0
398311.6121054976,130713.32305591016,262481.0020303094,5117.287019278038
485176.2432694322,138967.36564210526,346208.877627327,0.0
548289.7418290554,133326.66983160292,285609.5864679477,129353.4855295047
106409.21906931455,106409.21906931455,0.0,0.0
103275.00754937174,103275.00754937174,0.0,0.0
593211.0307398475,122619.9341040169,249188.3181794427,221402.7784563879
93369.40518602512,93369.40518602512,0.0,0.0
120876.8842643387,120876.8842643387,0.0,0.0
99544.43105980987,99544.43105980987,0.0,0.0
120638.09342414085,120638.09342414085,0.0,0.0
107315.24009649437,107315.24009649437,0.0,0.0
101921.95802963604,101921.95802963604,0.0,0.0
89750.22098893768,89750.22098893768,0.0,0.0
468569.36517404445,139805.3637107412,255666.45722386352,73097.5442394397
96996.0956989098,96996.0956989098,0.0,0.0
468704.4738595269,161454.65219845713,307249.82166106976,0.0
103570.96048359328,103570.96048359328,0.0,0.0
131300.26461056303,131300.26461056303,0.0,0.0
90000.91105516751,90000.91105516751,0.0,0.0
580803.0605987322,126990.16138921904,453812.8992095132,0.0
1032956.0429624359,220376.50896751462,497747.2187077587,314832.31528716255
108926.13921286087,108926.13921286087,0.0,0.0
77332.23489755658,77332.23489755658,0.0,0.0
266609.602595868,108342.32650280249,0.0,158267.2760930655
77073.48199888757,77073.48199888757,0.0,0.0
390412.57476949075,127665.78419400167,251657.28243831015,11089.508137178975
474432.817278582,183210.3287376704,291222.4885409116,0.0
225879.20516563253,108777.32288594513,0.0,117101.8822796874
92217.4633994522,92217.4633994522,0.0,0.0
231467.16454455134,83000.61465941886,148466.54988513247,0.0
375664.25250414794,116286.61677201896,259377.635732129,0.0
100463.54518971038,100463.54518971038,0.0,0.0
172335.24667256227,102338.75131458724,0.0,69996.49535797504
99429.74116484361,99429.74116484361,0.0,0.0
700883.3604841228,202279.2013360853,488767.6365396674,9836.522608370009
84412.47981220207,84412.47981220207,0.0,0.0
119370.7367428129,119370.7367428129,0.0,0.0
79398.86170064466,79398.86170064466,0.0,0.0
79737.29038717697,79737.29038717697,0.0,0.0
117160.29040092093,117160.29040092093,0.0,0.0
309109.82941919344,123749.82801786112,185360.0014013323,0.0
137949.43998519777,134269.69080250664,0.0,3679.7491826911255
298645.29561897094,106048.19478718589,192597.10083178506,0.0
121637.31404104362,97885.07166977832,0.0,23752.242371265296
109180.8008756266,109180.8008756266,0.0,0.0
75794.64574601164,75794.64574601164,0.0,0.0
94168.38279471322,94168.38279471322,0.0,0.0
321226.68799253,119216.5171509302,202010.1708415998,0.0
202640.20096830238,122457.46612126312,0.0,80182.73484703925
117369.37450391111,117369.37450391111,0.0,0.0
102173.55556557993,102173.55556557993,0.0,0.0
203680.4053103798,107307.18525232624,0.0,96373.22005805357
348013.1437463966,124636.85462469627,223376.2891217003,0.0
583818.5488071279,137993.25181867185,251322.4627892087,194502.83419924733
799699.8738931114,198882.41425503514,596619.8969753124,4197.562662763914
351689.12202756497,125601.93014891192,226087.19187865304,0.0
90562.58350057714,90562.58350057714,0.0,0.0
96917.59122036546,96917.59122036546,0.0,0.0
105659.84870568081,105659.84870568081,0.0,0.0
88821.6081342222,88821.6081342222,0.0,0.0
93577.09753091946,93577.09753091946,0.0,0.0
104205.103394875,104205.103394875,0.0,0.0
111051.94204290025,111051.94204290025,0.0,0.0
431594.0820179975,135792.2138131889,295801.8682048086,0.0
102504.36233721871,102504.36233721871,0.0,0.0
170629.57244911295,115040.3169777915,0.0,55589.255471321456
89855.37436388663,89855.37436388663,0.0,0.0
109843.54766628105,109843.54766628105,0.0,0.0
112501.52644355247,112501.52644355247,0.0,0.0
301775.30739275285,95590.89396302517,206184.4134297277,0.0
161334.62541828357,97352.4164282626,0.0,63982.20899002098
577305.834235667,139646.45262949078,0.0,437659.3816061762
122027.8353967441,122027.8353967441,0.0,0.0
313901.89217954216,105777.76519403407,208124.12698550808,0.0
567836.0799850442,129581.23765714835,438254.84232789587,0.0
96984.24819584336,96984.24819584336,0.0,0.0
78121.09947915861,78121.09947915861,0.0,0.0
300567.27631820214,102273.12299215212,0.0,198294.15332605
92025.46395192623,92025.46395192623,0.0,0.0
115424.30668760817,115424.30668760817,0.0,0.0
226845.48985204694,103879.65099948365,0.0,122965.83885256329
106166.50323585261,106166.50323585261,0.0,0.0
84850.18406795488,84850.18406795488,0.0,0.0
90540.82039558109,90540.82039558109,0.0,0.0
364724.6464428954,133377.0764950865,231347.5699478089,0.0
103037.31672312587,103037.31672312587,0.0,0.0
133470.80490671736,133470.80490671736,0.0,0.0
120207.50902223962,120207.50902223962,0.0,0.0
119789.71031103341,119789.71031103341,0.0,0.0
109082.00933872971,109082.00933872971,0.0,0.0
426274.5352246329,130926.16215423122,295348.37307040166,0.0
508695.52226165135,139156.5214038125,266968.44985016814,102570.55100767067
92299.40535857483,92299.40535857483,0.0,0.0
71587.73212178143,71587.73212178143,0.0,0.0
111479.74992845903,111479.74992845903,0.0,0.0
345752.4952054368,128528.05686666297,217224.4383387738,0.0
294822.8601018706,92419.62366898655,202403.2364328841,0.0
87919.28336627231,87919.28336627231,0.0,0.0
256224.5985851785,138229.04429271896,0.0,117995.55429245954
105135.26339721493,105135.26339721493,0.0,0.0
358629.9899625675,135418.32709431145,223211.66286825607,0.0
430522.98826273525,146719.64805396658,283803.34020876867,0.0
106977.53738344296,106977.53738344296,0.0,0.0
107353.74249305975,102663.83105106378,0.0,4689.911441995971
128941.48530375228,128941.48530375228,0.0,0.0
113671.03540387278,113671.03540387278,0.0,0.0
462914.8013402139,154497.40942912386,308417.39191109006,0.0
92371.81556796342,92371.81556796342,0.0,0.0
313017.83836652513,103081.74579683774,209936.0925696874,0.0
96477.9957102625,96477.9957102625,0.0,0.0
370533.3920778531,120825.88318230778,249707.5088955453,0.0
111152.65627783074,111152.65627783074,0.0,0.0
169012.5625344253,100255.89785152186,0.0,68756.66468290341
100175.52588892008,100175.52588892008,0.0,0.0
536813.0153801264,178141.0869034683,358671.9284766582,0.0
70334.66037316225,70334.66037316225,0.0,0.0
244060.98001748073,117721.52044898077,0.0,126339.45956849997
105539.57244221284,105539.57244221284,0.0,0.0
92692.78120737878,92692.78120737878,0.0,0.0
114280.32930149195,97847.71551144659,0.0,16432.61379004536
475933.1161933441,181148.58291756827,294784.53327577584,0.0
143741.687722271,113720.87375296472,0.0,30020.813969306266
772983.6563007212,158175.5770026344,324646.64074744046,290161.4385506464
392513.8742287861,121750.5732185371,0.0,270763.301010249
91075.46907310115,91075.46907310115,0.0,0.0
715436.3732645239,164346.78361715592,240108.84300640476,310980.74664096325
71907.04189629642,71907.04189629642,0.0,0.0
372156.6179756638,125242.78137953616,246913.83659612766,0.0
501362.22134867415,177552.89871542322,323809.32263325097,0.0
375314.14592555293,149318.83745076624,225995.3084747867,0.0
113106.80432310405,113106.80432310405,0.0,0.0
296548.890824475,131775.0726024182,0.0,164773.81822205678
392189.78116039064,145310.07577209055,246879.7053883001,0.0
373715.69286897255,134951.7473173064,238763.94555166617,0.0
82633.16221918518,82633.16221918518,0.0,0.0
358848.615166759,119866.64211672198,238981.97305003705,0.0
456267.53280570713,148907.6378247813,307359.89498092583,0.0
72312.16894294396,72312.16894294396,0.0,0.0
912403.1457553755,206841.94197853835,280874.67533569323,424686.5284411439
408122.9133285276,135569.0341138168,272553.8792147108,0.0
104621.42102834898,104621.42102834898,0.0,0.0
609628.7851944289,186675.0718486753,282862.98331971327,140090.73002604037
118672.8790660466,118672.8790660466,0.0,0.0
91701.72645753606,91701.72645753606,0.0,0.0
126665.44466132559,126665.44466132559,0.0,0.0
308467.5615423199,94733.76545525936,173845.3905674593,39888.40551960126
131363.67825414683,131363.67825414683,0.0,0.0
107872.55778870931,107872.55778870931,0.0,0.0
476975.2443857987,162232.76635453198,314742.4780312667,0.0
98280.47327583391,98280.47327583391,0.0,0.0
83667.8301973973,83667.8301973973,0.0,0.0
432047.9859780209,121359.57272444987,310328.9236654829,359.48958808812677
97372.21710899191,97372.21710899191,0.0,0.0
97140.2967017744,97140.2967017744,0.0,0.0
99906.2040223455,99906.2040223455,0.0,0.0
115632.39044852194,115632.39044852194,0.0,0.0
388628.9369576444,133035.2108294422,228382.43241350923,27211.293714692994
104758.00326016758,104758.00326016758,0.0,0.0
95509.3299006637,95509.3299006637,0.0,0.0
106371.46564881227,106371.46564881227,0.0,0.0
105983.46389070264,105983.46389070264,0.0,0.0
129455.17494722917,129455.17494722917,0.0,0.0
334376.2335673915,131416.0899543873,202960.1436130042,0.0
301500.92337757465,94695.40618491486,206805.51719265978,0.0
72013.93232993502,72013.93232993502,0.0,0.0
352189.73443016084,128055.44063982375,224134.2937903371,0.0
108635.1445390474,108635.1445390474,0.0,0.0
982294.7476862767,240255.07603308783,588014.0051439706,154025.6665092183
87421.13977641638,87421.13977641638,0.0,0.0
239870.21572918625,89632.57583988778,139358.6048913865,10879.03499791197
108418.85994375638,108418.85994375638,0.0,0.0
82742.7517183234,82742.7517183234,0.0,0.0
563613.2260332224,196051.14418919536,367562.081844027,0.0
514128.4419630795,114482.00585502698,297239.0586054334,102407.37750261914
433244.24481078715,131892.13946787335,301352.10534291377,0.0
89211.77463754028,89211.77463754028,0.0,0.0
101244.20093349609,101244.20093349609,0.0,0.0
104540.37542390433,104540.37542390433,0.0,0.0
214992.68787495774,115507.0932556612,0.0,99485.59461929653
305027.3851848787,118443.51492713843,186583.87025774026,0.0
420778.9245675216,111357.27921910708,0.0,309421.64534841455
130332.9882120457,103109.32570867676,0.0,27223.662503368945
309246.7652237687,116018.60900341452,193228.1562203542,0.0
109261.9799038449,109261.9799038449,0.0,0.0
466288.2524457867,142779.73321078572,219491.33697129574,104017.18226370527
405747.63778048893,146315.40024343002,259432.23753705894,0.0
523213.580276991,198706.16597092614,324507.4143060649,0.0
120568.41521908724,111551.08818599777,0.0,9017.327033089472
114236.87928074763,114236.87928074763,0.0,0.0
72549.64535938659,72549.64535938659,0.0,0.0
729227.3375739716,172069.4854199717,272469.4637445872,284688.3884094127
106551.44357289498,106551.44357289498,0.0,0.0
96181.71178186034,96181.71178186034,0.0,0.0
63704.674211764286,63704.674211764286,0.0,0.0
273339.2189248409,131541.80084911425,0.0,141797.41807572663
164824.65762215323,107560.16432920059,0.0,57264.49329295263
320313.33296546637,128823.01691353727,0.0,191490.3160519291
455013.7019437195,153473.17624036383,301540.52570335567,0.0
108014.43922768185,108014.43922768185,0.0,0.0
534604.8596000772,103117.11719352589,259010.26471785098,172477.47768870034
90661.74323386341,90661.74323386341,0.0,0.0
545238.5686562746,175170.15264091353,281454.22667026083,88614.18934510017
249800.62553054222,109054.99887095093,0.0,140745.62665959127
98123.8549395451,98123.8549395451,0.0,0.0
274374.60480781936,120296.8262953145,0.0,154077.77851250482
410148.3694344888,148197.77135181488,261950.59808267394,0.0
95789.55888502435,95789.55888502435,0.0,0.0
79036.89520347623,79036.89520347623,0.0,0.0
454472.44055248564,112923.47490789925,0.0,341548.96564458637
186183.14211350365,95944.4126830467,0.0,90238.72943045697
347849.9591319083,103214.58837522638,244635.37075668192,0.0
95134.74523284427,95134.74523284427,0.0,0.0
439961.89987646916,130579.72309821418,0.0,309382.176778255
355013.55154921673,99976.73029612945,255036.82125308728,0.0
715336.9907258888,154135.12557682453,282631.8425502097,278570.0225988545
91966.02348849343,91966.02348849343,0.0,0.0
122168.60329760241,122168.60329760241,0.0,0.0
113670.30015904602,113670.30015904602,0.0,0.0
514808.60528500914,149405.44354784294,365403.16173716617,0.0
71641.40007770153,71641.40007770153,0.0,0.0
118419.53237310646,118419.53237310646,0.0,0.0
105614.5321449717,105614.5321449717,0.0,0.0
88195.36262301494,88195.36262301494,0.0,0.0
287644.30677771335,93458.07148396614,194186.23529374722,0.0
603161.290886126,204028.03218563675,315037.2903728166,84095.96832767257
81642.66227722637,81642.66227722637,0.0,0.0
234644.73104494304,108177.28952358576,0.0,126467.44152135728
107379.3529038716,107379.3529038716,0.0,0.0
396811.0237828736,145219.66161792265,251591.36216495093,0.0
135149.24639777935,99825.27372741519,0.0,35323.97267036417
350451.1110084731,110233.62223468182,240217.4887737913,0.0
418327.06587636616,138496.14916277188,279830.9167135943,0.0
243591.65437810682,108704.60290243822,0.0,134887.05147566862
140177.80975565364,140177.80975565364,0.0,0.0
720208.8470778265,195360.2799643511,499714.16544869344,25134.40166478197
403423.0189736293,120161.30348228382,283261.71549134544,0.0
168718.1154884653,117790.86296080874,0.0,50927.252527656565
111590.6154265795,111590.6154265795,0.0,0.0
86083.419880255,86083.419880255,0.0,0.0
245668.0109633659,109018.15699631126,0.0,136649.85396705466
86049.64752938577,86049.64752938577,0.0,0.0
192877.20006522437,120552.4434720561,0.0,72324.75659316828
111683.88297747342,111683.88297747342,0.0,0.0
406184.13092313835,153800.35764717622,252383.77327596216,0.0
187101.1181074259,110311.68989383121,0.0,76789.42821359469
103409.93387363244,103409.93387363244,0.0,0.0
100072.91849866082,90166.37448944374,0.0,9906.544009217074
88064.47192244658,88064.47192244658,0.0,0.0
596166.9625660074,184781.65557642898,290271.7895985449,121113.51739103349
338371.4201486752,124519.30929937994,213852.11084929528,0.0
546674.733427583,162535.21621321733,0.0,384139.51721436565
320800.86976242583,107960.56592324282,212840.303839183,0.0
130336.58245174972,109254.71099869216,0.0,21081.871453057567
557780.9312818708,166678.6096490791,391102.3216327917,0.0
82753.60094944248,82753.60094944248,0.0,0.0
539705.9724845018,147937.02908136073,262153.7900276541,129615.15337548695
686933.8582757202,185316.76439830053,501617.0938774196,0.0
389163.3314820846,141179.88980088918,247983.44168119537,0.0
492076.6801521149,128106.40628150244,0.0,363970.27387061244
510801.97495018307,120788.6726531417,0.0,390013.3022970414
303831.10085153393,93051.56050763905,210779.54034389486,0.0
409558.89944141114,145374.81591312308,264184.08352828806,0.0
178746.55364948252,115216.67336758549,0.0,63529.88028189702
447520.03299495793,151098.49080277578,0.0,296421.54219218215
114765.01497487907,114765.01497487907,0.0,0.0
408954.6919702827,106901.23356126848,302053.4584090142,0.0
95748.57882659613,95748.57882659613,0.0,0.0
83342.690508387,83342.690508387,0.0,0.0
595911.3638734093,169752.46831000684,259009.7765160892,167149.1190473134
150918.78488011856,90661.32507053397,0.0,60257.45980958458
87621.63631539828,87621.63631539828,0.0,0.0
114278.39122982879,114278.39122982879,0.0,0.0
88428.57545980047,88428.57545980047,0.0,0.0
